School,Department,Name,Designation,Profile_Link,Education_Details,Post_Doctoral_Experiences,Areas_of_Specialization
School of Mechanical Engineering (SMEC),Manufacturing Engineering,Dr. Raja K,Associate Professor,https://vit.ac.in/manufacturing-engine/dr-raja-k,"[{""Institution"": ""Vellore institute of technology, Vellore"", ""Degree"": ""Ph.D."", ""Specialization"": ""Additive Manufacturing"", ""Graduation_Year"": ""2015""}, {""Institution"": ""Indian institute of technology, Madras"", ""Degree"": ""M.E. / M.Tech."", ""Specialization"": ""Manufacturing"", ""Graduation_Year"": ""2001""}, {""Institution"": ""Madras University"", ""Degree"": ""B.E. / B.Tech."", ""Specialization"": ""Mechanical"", ""Graduation_Year"": ""1997""}]",,"[""Additive Manufacturing"", ""Computer aided Manufacturing"", ""CNC Technology"", ""Sustainable manufacturing""]"
School of Mechanical Engineering (SMEC),Manufacturing Engineering,Dr. Rijesh M,Associate Professor,https://vit.ac.in/manufacturing-engine/dr-rijesh-m,"[{""Institution"": ""NIT Surathkal"", ""Degree"": ""Ph.D."", ""Specialization"": ""Metallurgical and Materials Engineering"", ""Graduation_Year"": ""2014""}, {""Institution"": ""NIT Surathkal"", ""Degree"": ""M.E. / M.Tech."", ""Specialization"": ""Materials Engineering"", ""Graduation_Year"": ""2003""}]",,"[""Metal Forming"", ""Severe plastic deformation"", ""Metal matrix composites"", ""Solid state welding""]"
School of Mechanical Engineering (SMEC),Manufacturing Engineering,Dr. Sreekanth M S,Associate Professor,https://vit.ac.in/manufacturing-engine/dr-sreekanth-m-s,"[{""Institution"": ""Indian Institute of Technology Bombay"", ""Degree"": ""Ph.D"", ""Specialization"": ""Metallurgical Engineering and Materials Science"", ""Graduation_Year"": ""2015""}, {""Institution"": ""University Institute of Chemical Technology (Formerly UDCT))"", ""Degree"": ""M.E"", ""Specialization"": ""Polymer Technology and Engineering"", ""Graduation_Year"": ""2008""}, {""Institution"": ""Mahatma Gandhi University College of Engineering"", ""Degree"": ""B.E"", ""Specialization"": ""Polymer Engineering"", ""Graduation_Year"": ""2006""}]",6 months,"[""Functional Nanocomposites"", ""Fiber reinforced Composites"", ""Structural Composites"", ""Polymer Processing"", ""Advanced Materials""]"
School of Mechanical Engineering (SMEC),Manufacturing Engineering,Dr. Vezhavendhan R,Associate Professor,https://vit.ac.in/manufacturing-engine/dr-vezhavendhan-r,"[{""Institution"": ""VIT University"", ""Degree"": ""Ph.D."", ""Specialization"": ""Enterprise Transformation"", ""Graduation_Year"": ""2018""}, {""Institution"": ""VIT University"", ""Degree"": ""M.Tech"", ""Specialization"": ""Manufacturing Engg. and Management"", ""Graduation_Year"": ""2006""}, {""Institution"": ""University of Madras"", ""Degree"": ""B.E"", ""Specialization"": ""Mechanical Engg."", ""Graduation_Year"": ""1997""}]",,"[""Lean Manufacturing"", ""Quality Engineering and Management"", ""Entrepreneurship"", ""Enterprise Transformation""]"
School of Mechanical Engineering (SMEC),Manufacturing Engineering,Dr. Vivek Kumar Barnwal,Associate Professor,https://vit.ac.in/manufacturing-engine/dr-vivek-kumar-barnwal,"[{""Institution"": ""IIT-Bombay"", ""Degree"": ""Ph.D."", ""Specialization"": ""Sheet metal forming"", ""Graduation_Year"": ""2017""}, {""Institution"": ""NIT, Surathkal"", ""Degree"": ""M. Tech."", ""Specialization"": ""Materials Engineering"", ""Graduation_Year"": ""2011""}, {""Institution"": ""UPTU"", ""Degree"": ""B.Tech"", ""Specialization"": ""Mechanical Engineering"", ""Graduation_Year"": ""2009""}]",,"[""Sheet metal forming"", ""Plasticity"", ""Constitutive modeling"", ""Necking and ductile fracture"", ""Microstructure""]"
School of Mechanical Engineering (SMEC),Manufacturing Engineering,Dr. Anoj Giri,Assistant Professor,https://vit.ac.in/manufacturing-engine/dr-anoj-giri,"[{""Institution"": ""Indian Institute of Technology Roorkee"", ""Degree"": ""Ph.D."", ""Specialization"": ""Mechanical"", ""Graduation_Year"": ""2017""}, {""Institution"": ""Indian Institute of Technology Roorkee"", ""Degree"": ""M.E. / M.Tech."", ""Specialization"": ""Welding Engg."", ""Graduation_Year"": ""2012""}, {""Institution"": ""Uttar Pradesh Technical University Lucknow"", ""Degree"": ""B.E. / B.Tech."", ""Specialization"": ""Mechanical"", ""Graduation_Year"": ""2006""}]","Research Associate - University of Pisa, Pisa, Italy (Jan2018 - Dec 2018)","[""Welding Engineering"", ""Residual Stress Measurement"", ""FE simulation"", ""Material Joining"", ""Optimization""]"
School of Mechanical Engineering (SMEC),Manufacturing Engineering,Dr. Atul Kumar,Assistant Professor,https://vit.ac.in/manufacturing-engine/dr-atul-kumar,"[{""Institution"": ""IIT Roorkee"", ""Degree"": ""Ph.D."", ""Specialization"": ""Metallurgical and Materials Engineering"", ""Graduation_Year"": ""2019""}, {""Institution"": ""VNIT Nagpur"", ""Degree"": ""M.Tech."", ""Specialization"": ""Materials Engineering"", ""Graduation_Year"": ""2014""}, {""Institution"": ""RGPV Bhopal"", ""Degree"": ""B.E."", ""Specialization"": ""Mechanical Engineering"", ""Graduation_Year"": ""2012""}]",Research Associate at IIT Roorke,"[""Materials processing andmechanical behaviour of materials"", ""Composite development"", ""Friction stir welding/processing"", ""Materials characterization"", ""Structure property correlation of alloys and composites""]"
School of Mechanical Engineering (SMEC),Manufacturing Engineering,Dr. S Babu,Assistant Professor,https://vit.ac.in/manufacturing-engine/dr-s-babu,"[{""Institution"": ""(IITM)"", ""Degree"": ""Ph.D."", ""Specialization"": ""Manufacturing"", ""Graduation_Year"": ""2019""}, {""Institution"": ""(IITM)"", ""Degree"": ""M.E./M.Tech./M.S"", ""Specialization"": ""Metallurgical &Materials"", ""Graduation_Year"": ""2011""}, {""Institution"": ""(IITM)"", ""Degree"": ""B.E. / B.Tech."", ""Specialization"": ""Mechanical & Production"", ""Graduation_Year"": ""2002""}]",,"[""Materials Joining/Welding"", ""Additive Manufacturing"", ""Surface Engineering"", ""Composite Materials"", ""Modeling""]"
School of Mechanical Engineering (SMEC),Manufacturing Engineering,Dr. Devasri Fuloria,Assistant Professor,https://vit.ac.in/manufacturing-engine/dr-devasri-fuloria,"[{""Institution"": ""IIT Roorkee"", ""Degree"": ""Ph.D."", ""Specialization"": ""Metallurgical and Materials Engineering"", ""Graduation_Year"": ""2017""}, {""Institution"": ""GB Pant University of Agriculture and Technology"", ""Degree"": ""M.E"", ""Specialization"": ""Mechanical Engineering"", ""Graduation_Year"": ""2012""}, {""Institution"": ""UP Technical University"", ""Degree"": ""B.E"", ""Specialization"": ""Mechanical Engineering"", ""Graduation_Year"": ""2009""}]","Post-Doctoral in Metallurgical Engineering and Materials Science, IIT Bombay (December 2017 – April 2019)","[""Metal Forming (Cryorolling and Cryoforging)"", ""Materials Characterization (SEM"", ""EBSD"", ""TEM"", ""XRD)"", ""Texture of Metals and alloys (XRD)"", ""Mechanical behavior of Metals & Alloys"", ""Polymer Composites""]"
School of Mechanical Engineering (SMEC),Manufacturing Engineering,Dr. Jeyapandiarajan P,Assistant Professor,https://vit.ac.in/manufacturing-engine/dr-jeyapandiarajan-p,"[{""Institution"": ""VIT Vellore"", ""Degree"": ""Ph.D."", ""Specialization"": ""Machinability studies."", ""Graduation_Year"": ""2021""}, {""Institution"": ""Indian Institute of Technology, Roorkee"", ""Degree"": ""M.E"", ""Specialization"": ""Metallurgy"", ""Graduation_Year"": ""2012""}, {""Institution"": ""Anna University"", ""Degree"": ""B.E."", ""Specialization"": ""Mechanical"", ""Graduation_Year"": ""2006""}]",,"[""Powder Metallurgy"", ""Metal Matrix composites"", ""Welding metallurgy"", ""Materials characterization"", ""Foundry Metallurgy.""]"
School of Mechanical Engineering (SMEC),Manufacturing Engineering,Dr. Joel J,Assistant Professor,https://vit.ac.in/manufacturing-engine/dr-joel-j,"[{""Institution"": ""VIT University"", ""Degree"": ""Ph.D."", ""Specialization"": ""Powder Metallurgy \u2013 Metal matrix composites"", ""Graduation_Year"": ""2021""}, {""Institution"": ""P S G TECH,Coimbatore"", ""Degree"": ""M.E."", ""Specialization"": ""Metallurgy"", ""Graduation_Year"": ""2012""}, {""Institution"": ""Karunya Institute of Technology"", ""Degree"": ""B.Tech"", ""Specialization"": ""Mechanical"", ""Graduation_Year"": ""2006""}]",,"[""Metallurgy \u2013 Foundry"", ""Welding and Additive"", ""3D \u2013 Printing (Polymers"", ""Metals and Ceramic)"", ""Metal Matrix Composites"", ""Machinability-Sustainable Manufacturing"", ""Hydrogen storage and mitigation"", ""Lean manufacturing and methods""]"
School of Mechanical Engineering (SMEC),Manufacturing Engineering,Dr. Kishore Kumar Mahato,Assistant Professor,https://vit.ac.in/manufacturing-engine/dr-kishore-kumar-mahato,"[{""Institution"": ""National Institute of Technology Rourkela"", ""Degree"": ""Ph.D."", ""Specialization"": ""Metallurgical and Materials Engineering"", ""Graduation_Year"": ""2020""}, {""Institution"": ""National Institute of Technology Rourkela"", ""Degree"": ""M.E"", ""Specialization"": ""Metallurgical and Materials Engineering"", ""Graduation_Year"": ""2014""}, {""Institution"": ""Biju Patnaik University of Technology"", ""Degree"": ""B.E."", ""Specialization"": ""Mechanical Engineering"", ""Graduation_Year"": ""2011""}]",,"[""Composite Materials"", ""Nanomaterials"", ""Environmental damage and degradation of Polymer Composites"", ""Mechanical Behaviour of Materials"", ""Progress of nanophased FRP Composites""]"
School of Mechanical Engineering (SMEC),Manufacturing Engineering,Dr. Mahesh V P,Assistant Professor,https://vit.ac.in/manufacturing-engine/dr-mahesh-v-p,"[{""Institution"": ""IIT Gandhinagar, Gujarat"", ""Degree"": ""Ph.D"", ""Specialization"": ""Materials  Science and  Engineering"", ""Graduation_Year"": ""2020""}, {""Institution"": ""NIT Surathkal, Karnataka"", ""Degree"": ""M.Tech"", ""Specialization"": ""Process Metallurgy"", ""Graduation_Year"": ""2013""}, {""Institution"": ""University of Calicut, Kerala"", ""Degree"": ""B.Tech"", ""Specialization"": ""Mechanical Engineering"", ""Graduation_Year"": ""2007""}]","6 months as a Research Associate (RA) at Indian Institute of Technology Gandhinagar, Gujarat","[""Friction Stir Processing"", ""Aluminium based Bulk and Surface composites"", ""Corrosion"", ""Functionally Graded Materials"", ""Structure-Property Correlation""]"
School of Mechanical Engineering (SMEC),Manufacturing Engineering,Dr. Oyyaravelu R,Assistant Professor,https://vit.ac.in/manufacturing-engine/dr-oyyaravelu-r,"[{""Institution"": ""Vellore Institute of Technology, Vellore"", ""Degree"": ""Ph.D."", ""Specialization"": ""Hybrid Laser Wedling"", ""Graduation_Year"": ""2019""}, {""Institution"": ""Vellore Institute of Technology, Vellore"", ""Degree"": ""M.Tech."", ""Specialization"": ""CAD/CAM"", ""Graduation_Year"": ""2010""}, {""Institution"": ""Vellore Institute of Technology, Vellore"", ""Degree"": ""B.Tech"", ""Specialization"": ""Mechanical"", ""Graduation_Year"": ""2005""}]",,"[""Metal joining"", ""Wire Arc Additive Manufacturing"", ""Advanced Manufacturing""]"
School of Mechanical Engineering (SMEC),Manufacturing Engineering,Dr. Raviteja Buddala,Assistant Professor,https://vit.ac.in/manufacturing-engine/dr-raviteja-buddala,"[{""Institution"": ""NIT Rourkela"", ""Degree"": ""Ph.D."", ""Specialization"": ""Industrial Engineering"", ""Graduation_Year"": ""2019""}, {""Institution"": ""Jawaharlal Nehru Technological University, Kakinada"", ""Degree"": ""B.E. / B.Tech."", ""Specialization"": ""Mechanical Engineering"", ""Graduation_Year"": ""2013""}]",,"[""Operations Research"", ""Industrial Engineering & Production Planning and control.""]"
School of Mechanical Engineering (SMEC),Manufacturing Engineering,Dr. Sreethul Das,Assistant Professor,https://vit.ac.in/manufacturing-engine/dr-sreethul-das,"[{""Institution"": ""Vellore Institute of Technology, Vellore"", ""Degree"": ""Ph.D"", ""Specialization"": ""Hybrid machining"", ""Graduation_Year"": ""2021""}, {""Institution"": ""National Institute of Technology Calicut"", ""Degree"": ""M.Tech"", ""Specialization"": ""Manufacturing Technology"", ""Graduation_Year"": ""2012""}, {""Institution"": ""College of Engineering Adoor"", ""Degree"": ""B.Tech"", ""Specialization"": ""Mechanical Engineering"", ""Graduation_Year"": ""2010""}]",,"[""Vibration assisted machining"", ""Low plasticity burnishing"", ""Post-processing of additively manufactured materials"", ""Surface texturing"", ""Sustainable Manufacturing""]"
School of Mechanical Engineering (SMEC),Manufacturing Engineering,Dr. Srinivasan Narayanan,Assistant Professor,https://vit.ac.in/manufacturing-engine/dr-srinivasan-narayanan,"[{""Institution"": ""IIT Bombay and Monash University"", ""Degree"": ""Ph.D."", ""Specialization"": ""Metallurgy and Corrosion"", ""Graduation_Year"": ""2017""}, {""Institution"": ""College of Engg, Guindy Campus, Anna University Chennai"", ""Degree"": ""M.E."", ""Specialization"": ""Manufacturing Engg"", ""Graduation_Year"": ""2010""}, {""Institution"": ""Anna university Chennai"", ""Degree"": ""B.E"", ""Specialization"": ""Mechanical Engg"", ""Graduation_Year"": ""2008""}]",PDF at IIT Madras (2018),"[""Plastic deformation aspects of metallic materials"", ""Structure-property relationship in metallic materials"", ""Localized corrosion related degradation phenomena""]"
School of Mechanical Engineering (SMEC),Manufacturing Engineering,Dr. Sundaramali G,Assistant Professor,https://vit.ac.in/manufacturing-engine/dr-sundaramali-g,"[{""Institution"": ""Vellore institute of technology vellore"", ""Degree"": ""Ph.D."", ""Specialization"": ""Manufacturing"", ""Graduation_Year"": ""2020""}, {""Institution"": ""NIT, Trichy"", ""Degree"": ""M. Tech."", ""Specialization"": ""Production Technology"", ""Graduation_Year"": ""2006""}, {""Institution"": ""Bharathidasan University, Trichy"", ""Degree"": ""M.S.IT"", ""Specialization"": ""Information Technology"", ""Graduation_Year"": ""2003""}, {""Institution"": ""Bharathidasan University, Trichy"", ""Degree"": ""B.E"", ""Specialization"": ""Mechanical Engineering"", ""Graduation_Year"": ""1997""}]",,"[""Metal machining Materials-MMC Metal casting techniques Optimization-Lean and six Sigma Modeling and simulation""]"
School of Mechanical Engineering (SMEC),Manufacturing Engineering,Dr. Suya Prem Anand P,Assistant Professor,https://vit.ac.in/manufacturing-engine/dr-suya-prem-anand-p,"[{""Institution"": ""Indian Institute of Technology Madras (IITM)"", ""Degree"": ""Ph.D."", ""Specialization"": ""Manufacturing"", ""Graduation_Year"": ""2019""}, {""Institution"": ""College of Engineering Guindy (Anna University)"", ""Degree"": ""M.E."", ""Specialization"": ""Computer Integrated Manufacturing"", ""Graduation_Year"": ""2010""}, {""Institution"": ""Dr. Sivanthi Aditanar College of Engineering"", ""Degree"": ""B.E."", ""Specialization"": ""Mechanical"", ""Graduation_Year"": ""2008""}]",,"[""Machining"", ""Material Characterization"", ""Additive Manufacturing"", ""Biomedical Implants"", ""Grinding""]"
School of Mechanical Engineering (SMEC),Thermal & Energy  Engineering,Dr. Asokan M A,Professor & HOD,https://vit.ac.in/thermal-and-energy-e/dr-asokan-m-a,"[{""Institution"": ""Anna University"", ""Degree"": ""Ph.D."", ""Specialization"": ""Mechanical Engineering"", ""Graduation_Year"": ""2018""}, {""Institution"": ""Anna University"", ""Degree"": ""M.E. / M.Tech."", ""Specialization"": ""Thermal Engineering"", ""Graduation_Year"": ""2008""}, {""Institution"": ""Periyar University"", ""Degree"": ""B.E. / B.Tech."", ""Specialization"": ""Mechanical Engineering"", ""Graduation_Year"": ""2002""}]",,"[""IC Engines"", ""Alternate Fuels"", ""Thermal Engineering"", ""Heat Transfer"", ""Biodiesel fueled diesel engines.""]"
School of Mechanical Engineering (SMEC),Thermal & Energy  Engineering,Dr. Bibin John,Professor,https://vit.ac.in/thermal-and-energy-e/dr-bibin-john,"[{""Institution"": ""IIT Guwahati"", ""Degree"": ""Ph.D."", ""Specialization"": ""Computational Aerodynamics"", ""Graduation_Year"": ""2014""}, {""Institution"": ""Institution of Engineers India"", ""Degree"": ""B.E. / B.Tech."", ""Specialization"": ""Mechanical Engineering"", ""Graduation_Year"": ""2007""}]",,"[""CFD"", ""Aerodynamics"", ""Multiphase flow"", ""Conjugate heat transfer"", ""tribology""]"
School of Mechanical Engineering (SMEC),Thermal & Energy  Engineering,Dr. Edison Gundabattini,Professor,https://vit.ac.in/thermal-and-energy-e/dr-edison-gundabattini,"[{""Institution"": ""Osmania University, Hyderabad, Telangana"", ""Degree"": ""Ph.D"", ""Specialization"": ""Effective valve flow for Hermetic compressor optimization: Analysis and Design"", ""Graduation_Year"": ""2010""}, {""Institution"": ""-"", ""Degree"": ""MA"", ""Specialization"": ""Organizational Leadership"", ""Graduation_Year"": ""2010""}, {""Institution"": ""Maharaa Sayajirao (Ms) University, Baroda, Guarat"", ""Degree"": ""M.E"", ""Specialization"": ""Jet Propulsion and Gas Turbine Plants"", ""Graduation_Year"": ""1997""}, {""Institution"": ""Nagaruna University, Viayawada, Guntur, Amaravati, Andhrapradesh"", ""Degree"": ""B.E"", ""Specialization"": ""Mechanical Engineering"", ""Graduation_Year"": ""1992""}]",,"[""Researching cooling strategies for Electric Motor-Geothermal energy for Refrigeration -Nano refrigeration with HFO-Solar trough technology for heating and power""]"
